ID Consumidor	Gênero	Estado civil	Pets	Bairro
7977	F	Casado(a)	1	Miracatu
7978	M	Casado(a)	4	Miracatu
7980	M	Casado(a)	1	Miracatu
7981	M	Solteiro(a)	1	Ilha Comprida
7983	M	Casado(a)	1	Cajati
7986	M	Casado(a)	1	Miracatu
7989	F	Casado(a)	2	Cajati
7990	M	Solteiro(a)	4	Registro
7993	F	Solteiro(a)	5	Registro
7994	M	Casado(a)	1	Iguape
7996	F	Solteiro(a)	1	Cajati
7997	F	Solteiro(a)	5	Cajati
8000	M	Casado(a)	2	Cajati
8001	F	Casado(a)	4	Registro
8002	F	Solteiro(a)	3	Registro
8003	M	Solteiro(a)	1	Miracatu
8008	M	Solteiro(a)	3	Registro
8009	F	Solteiro(a)	1	Cajati
8012	M	Casado(a)	3	Miracatu
8014	F	Solteiro(a)	1	Miracatu
8015	M	Casado(a)	2	Cajati
8020	M	Solteiro(a)	3	Ilha Comprida
8022	F	Casado(a)	4	Cajati
8029	M	Solteiro(a)	1	Registro
8034	M	Solteiro(a)	4	Miracatu
8039	M	Casado(a)	2	Iguape
8040	F	Solteiro(a)	4	Miracatu
8041	F	Casado(a)	5	Miracatu
8042	M	Solteiro(a)	1	Registro
8044	F	Casado(a)	3	Iguape
8046	M	Casado(a)	3	Cajati
8048	F	Casado(a)	4	Cajati
8054	F	Casado(a)	1	Cajati
8055	M	Casado(a)	1	Ilha Comprida
8056	F	Solteiro(a)	3	Miracatu
8059	M	Solteiro(a)	1	Cajati
8060	M	Solteiro(a)	4	Ilha Comprida
8061	M	Solteiro(a)	1	Registro
8062	F	Casado(a)	1	Miracatu
8063	F	Solteiro(a)	5	Miracatu
8068	F	Solteiro(a)	4	Miracatu
8069	M	Solteiro(a)	5	Iguape
8070	M	Solteiro(a)	3	Registro
8072	M	Solteiro(a)	2	Cajati
8074	F	Casado(a)	4	Cajati
8077	F	Solteiro(a)	4	Iguape
8079	F	Solteiro(a)	5	Ilha Comprida
8080	M	Solteiro(a)	3	Miracatu
8083	F	Casado(a)	1	Miracatu
8087	F	Casado(a)	2	Registro
8089	F	Solteiro(a)	2	Cajati
8091	F	Solteiro(a)	4	Cajati
8094	F	Solteiro(a)	2	Cajati
8097	F	Casado(a)	1	Iguape
8098	F	Solteiro(a)	3	Cajati
8101	M	Solteiro(a)	2	Registro
8105	F	Casado(a)	4	Registro
8106	M	Solteiro(a)	4	Iguape
8107	M	Casado(a)	3	Cajati
8108	F	Casado(a)	2	Cajati
8110	M	Solteiro(a)	3	Cajati
8111	F	Casado(a)	2	Cajati
8113	F	Solteiro(a)	2	Miracatu
8114	M	Casado(a)	2	Miracatu
8115	M	Casado(a)	5	Registro
8116	F	Solteiro(a)	2	Cajati
8117	M	Solteiro(a)	5	Miracatu
8118	M	Solteiro(a)	4	Iguape
8119	F	Casado(a)	1	Registro
8121	F	Solteiro(a)	2	Iguape
8123	F	Solteiro(a)	3	Miracatu
8124	M	Solteiro(a)	2	Cajati
8125	F	Solteiro(a)	4	Cajati
8129	F	Solteiro(a)	3	Registro
8130	M	Solteiro(a)	4	Registro
8134	F	Casado(a)	2	Miracatu
8137	M	Casado(a)	5	Cajati
8138	M	Casado(a)	4	Miracatu
8139	M	Solteiro(a)	1	Miracatu
8140	F	Casado(a)	1	Cajati
8141	M	Solteiro(a)	4	Ilha Comprida
8145	M	Casado(a)	3	Registro
8146	F	Casado(a)	1	Miracatu
8147	M	Casado(a)	3	Ilha Comprida
8148	M	Solteiro(a)	4	Registro
8151	M	Solteiro(a)	1	Cajati
8153	F	Casado(a)	3	Miracatu
8154	F	Solteiro(a)	5	Cajati
8158	M	Solteiro(a)	3	Miracatu
8159	M	Solteiro(a)	4	Cajati
8161	F	Casado(a)	1	Miracatu
8163	F	Casado(a)	3	Registro
8164	F	Solteiro(a)	4	Cajati
8165	F	Casado(a)	1	Cajati
8166	M	Solteiro(a)	2	Iguape
8169	F	Casado(a)	3	Miracatu
8171	F	Solteiro(a)	1	Miracatu
8172	M	Casado(a)	1	Cajati
8173	F	Solteiro(a)	4	Cajati
8175	M	Casado(a)	5	Cajati
8176	M	Solteiro(a)	1	Iguape
8179	F	Solteiro(a)	3	Miracatu
8180	M	Solteiro(a)	1	Iguape
8181	F	Casado(a)	3	Cajati
8182	M	Casado(a)	2	Registro
8183	M	Casado(a)	4	Ilha Comprida
8184	F	Casado(a)	4	Registro
8185	F	Solteiro(a)	4	Ilha Comprida
8187	M	Solteiro(a)	1	Miracatu
8188	F	Casado(a)	3	Miracatu
8189	M	Solteiro(a)	2	Cajati
8190	F	Casado(a)	2	Cajati
8191	M	Casado(a)	5	Iguape
8195	F	Solteiro(a)	1	Cajati
8196	F	Casado(a)	1	Miracatu
8198	F	Casado(a)	4	Miracatu
8199	M	Casado(a)	3	Cajati
8202	F	Solteiro(a)	1	Miracatu
8203	M	Solteiro(a)	1	Iguape
8204	M	Solteiro(a)	3	Registro
8206	M	Solteiro(a)	4	Iguape
8207	F	Casado(a)	1	Cajati
8211	F	Solteiro(a)	1	Miracatu
8212	F	Solteiro(a)	2	Registro
8215	M	Casado(a)	4	Miracatu
8217	M	Solteiro(a)	1	Cajati
8218	F	Solteiro(a)	3	Ilha Comprida
8220	F	Solteiro(a)	2	Miracatu
8224	F	Casado(a)	3	Registro
8226	M	Solteiro(a)	4	Cajati
8228	F	Solteiro(a)	1	Iguape
8229	M	Solteiro(a)	1	Cajati
8230	M	Solteiro(a)	1	Miracatu
8231	F	Casado(a)	4	Iguape
8235	F	Solteiro(a)	1	Ilha Comprida
8236	M	Casado(a)	1	Registro
8237	F	Solteiro(a)	4	Iguape
8239	M	Solteiro(a)	1	Registro
8240	M	Solteiro(a)	1	Cajati
8241	F	Casado(a)	4	Cajati
8242	M	Casado(a)	4	Cajati
8245	M	Solteiro(a)	1	Iguape
8247	M	Solteiro(a)	3	Registro
8248	M	Solteiro(a)	3	Registro
8252	M	Solteiro(a)	3	Cajati
8253	M	Casado(a)	1	Miracatu
8254	M	Casado(a)	1	Cajati
8255	M	Solteiro(a)	1	Miracatu
8259	F	Casado(a)	1	Cajati
8260	M	Solteiro(a)	3	Cajati
8263	M	Solteiro(a)	4	Miracatu
8266	F	Solteiro(a)	1	Registro
8267	M	Solteiro(a)	1	Registro
8269	F	Solteiro(a)	4	Cajati
8270	F	Solteiro(a)	1	Cajati
8271	M	Casado(a)	2	Miracatu
8272	F	Casado(a)	1	Registro
8274	F	Solteiro(a)	4	Cajati
8275	F	Casado(a)	3	Miracatu
8277	M	Casado(a)	3	Ilha Comprida
8279	F	Solteiro(a)	3	Miracatu
8281	F	Casado(a)	3	Cajati
8282	F	Casado(a)	2	Ilha Comprida
8283	M	Casado(a)	1	Cajati
8284	F	Solteiro(a)	1	Ilha Comprida
8285	F	Solteiro(a)	2	Registro
8287	M	Casado(a)	5	Iguape
8288	F	Solteiro(a)	3	Cajati
8289	M	Solteiro(a)	4	Cajati
8290	M	Solteiro(a)	1	Cajati
8291	F	Casado(a)	2	Cajati
8293	F	Casado(a)	4	Registro
8294	F	Solteiro(a)	1	Iguape
8296	M	Casado(a)	5	Cajati
8298	M	Solteiro(a)	2	Cajati
8301	F	Casado(a)	4	Miracatu
8302	F	Solteiro(a)	4	Cajati
8304	F	Casado(a)	5	Cajati
8308	F	Solteiro(a)	1	Cajati
8310	F	Casado(a)	1	Cajati
8311	M	Solteiro(a)	2	Iguape
8312	F	Casado(a)	3	Cajati
8314	M	Solteiro(a)	2	Cajati
8315	M	Solteiro(a)	1	Iguape
8317	M	Casado(a)	1	Registro
8318	F	Casado(a)	1	Miracatu
8321	M	Solteiro(a)	1	Miracatu
8322	F	Solteiro(a)	5	Miracatu
8323	M	Solteiro(a)	3	Cajati
8324	F	Solteiro(a)	1	Miracatu
8325	M	Casado(a)	3	Cajati
8326	F	Casado(a)	1	Registro
8329	M	Solteiro(a)	5	Cajati
8333	M	Solteiro(a)	2	Iguape
8336	M	Casado(a)	4	Cajati
8337	F	Casado(a)	4	Registro
8338	M	Solteiro(a)	2	Registro
8340	F	Casado(a)	1	Cajati
8341	F	Solteiro(a)	4	Iguape
8342	F	Casado(a)	2	Miracatu
8344	F	Casado(a)	1	Ilha Comprida
8345	F	Solteiro(a)	3	Registro
8350	F	Solteiro(a)	3	Registro
8351	M	Solteiro(a)	4	Miracatu
8352	F	Solteiro(a)	1	Registro
8354	F	Solteiro(a)	2	Miracatu
8355	F	Casado(a)	4	Miracatu
8356	F	Solteiro(a)	3	Cajati
8359	F	Solteiro(a)	5	Cajati
8362	F	Solteiro(a)	1	Ilha Comprida
8363	F	Casado(a)	5	Miracatu
8364	F	Casado(a)	4	Iguape
8367	M	Casado(a)	4	Cajati
8370	F	Casado(a)	2	Miracatu
8371	M	Casado(a)	3	Registro
8373	F	Solteiro(a)	3	Cajati
8374	F	Casado(a)	2	Miracatu
8375	M	Solteiro(a)	3	Registro
8376	F	Casado(a)	5	Registro
8380	M	Solteiro(a)	2	Registro
8381	F	Solteiro(a)	5	Registro
8388	F	Casado(a)	5	Iguape
8390	M	Casado(a)	4	Miracatu
8391	M	Solteiro(a)	3	Iguape
8394	F	Casado(a)	1	Cajati
8397	F	Solteiro(a)	3	Iguape
8400	F	Casado(a)	2	Registro
8403	M	Casado(a)	3	Miracatu
8404	M	Casado(a)	3	Miracatu
8405	F	Solteiro(a)	3	Iguape
8406	M	Solteiro(a)	1	Cajati
8407	M	Solteiro(a)	1	Cajati
8410	M	Solteiro(a)	3	Cajati
8411	M	Solteiro(a)	3	Cajati
8414	M	Casado(a)	1	Cajati
8415	M	Solteiro(a)	4	Miracatu
8417	F	Casado(a)	1	Ilha Comprida
8418	F	Solteiro(a)	3	Ilha Comprida
8421	M	Solteiro(a)	2	Registro
8423	F	Casado(a)	1	Miracatu
8427	M	Casado(a)	3	Miracatu
8428	M	Solteiro(a)	2	Registro
8429	M	Solteiro(a)	1	Registro
8430	F	Casado(a)	2	Registro
8434	F	Solteiro(a)	3	Iguape
8435	F	Casado(a)	3	Cajati
8438	M	Solteiro(a)	3	Registro
8439	F	Casado(a)	4	Cajati
8441	F	Casado(a)	4	Ilha Comprida
8442	F	Solteiro(a)	4	Cajati
8448	M	Solteiro(a)	1	Miracatu
8451	M	Solteiro(a)	2	Miracatu
8452	M	Casado(a)	4	Miracatu
8454	F	Solteiro(a)	3	Cajati
8457	M	Casado(a)	1	Registro
8462	F	Solteiro(a)	3	Registro
8463	M	Casado(a)	1	Iguape
8466	M	Casado(a)	3	Cajati
8467	F	Casado(a)	2	Cajati
8469	M	Solteiro(a)	2	Registro
8470	F	Casado(a)	4	Registro
8471	F	Casado(a)	2	Miracatu
8472	F	Solteiro(a)	1	Cajati
8473	F	Solteiro(a)	4	Cajati
8474	F	Casado(a)	1	Iguape
8477	M	Solteiro(a)	5	Miracatu
8478	M	Casado(a)	2	Cajati
8480	M	Solteiro(a)	1	Ilha Comprida
8482	F	Solteiro(a)	1	Miracatu
8483	F	Casado(a)	3	Cajati
8486	M	Solteiro(a)	2	Registro
8487	F	Solteiro(a)	5	Cajati
8488	M	Solteiro(a)	1	Registro
8490	M	Solteiro(a)	3	Miracatu
8491	M	Casado(a)	2	Iguape
8492	M	Solteiro(a)	1	Ilha Comprida
8497	F	Casado(a)	2	Iguape
8498	F	Solteiro(a)	2	Iguape
8499	M	Solteiro(a)	2	Miracatu
8500	M	Solteiro(a)	1	Cajati
8503	M	Casado(a)	4	Cajati
8504	F	Solteiro(a)	5	Cajati
8510	F	Casado(a)	3	Registro
8511	F	Casado(a)	1	Miracatu
8517	F	Solteiro(a)	4	Miracatu
8518	F	Solteiro(a)	3	Miracatu
8522	F	Casado(a)	5	Miracatu
8524	F	Casado(a)	3	Cajati
8528	M	Casado(a)	3	Miracatu
8529	M	Casado(a)	4	Miracatu
8530	F	Solteiro(a)	1	Registro
8533	F	Solteiro(a)	1	Registro
8534	F	Solteiro(a)	2	Iguape
8536	M	Solteiro(a)	1	Miracatu
8541	F	Casado(a)	1	Cajati
8542	F	Solteiro(a)	3	Miracatu
8544	F	Solteiro(a)	3	Iguape
8546	M	Casado(a)	4	Cajati
8548	M	Solteiro(a)	2	Iguape
8550	M	Solteiro(a)	1	Miracatu
8551	F	Casado(a)	4	Cajati
8554	F	Solteiro(a)	4	Miracatu
8555	F	Casado(a)	1	Miracatu
8556	M	Casado(a)	1	Miracatu
8557	M	Solteiro(a)	1	Cajati
8558	M	Solteiro(a)	2	Miracatu
8560	F	Solteiro(a)	3	Miracatu
8561	M	Solteiro(a)	1	Cajati
8562	M	Solteiro(a)	1	Cajati
8563	M	Solteiro(a)	2	Cajati
8564	F	Casado(a)	1	Iguape
8568	F	Solteiro(a)	4	Registro
8569	M	Casado(a)	3	Registro
8570	M	Solteiro(a)	2	Miracatu
8571	M	Solteiro(a)	1	Miracatu
8573	M	Casado(a)	1	Registro
8574	F	Casado(a)	1	Cajati
8576	F	Solteiro(a)	2	Miracatu
8577	F	Casado(a)	4	Iguape
8578	F	Casado(a)	3	Iguape
8585	F	Casado(a)	1	Iguape
8587	F	Solteiro(a)	4	Ilha Comprida
8592	F	Casado(a)	2	Registro
8593	M	Casado(a)	2	Registro
8594	F	Casado(a)	1	Registro
8596	F	Solteiro(a)	1	Iguape
8597	M	Casado(a)	5	Cajati
8599	F	Solteiro(a)	2	Cajati
8601	F	Solteiro(a)	2	Cajati
8602	F	Solteiro(a)	4	Miracatu
8606	F	Casado(a)	2	Cajati
8607	M	Solteiro(a)	3	Iguape
8615	M	Casado(a)	2	Registro
8617	F	Casado(a)	1	Cajati
8618	M	Casado(a)	1	Miracatu
8619	M	Casado(a)	4	Cajati
8621	F	Casado(a)	3	Registro
8622	F	Casado(a)	5	Cajati
8623	M	Solteiro(a)	4	Miracatu
8624	M	Solteiro(a)	1	Registro
8625	F	Solteiro(a)	4	Ilha Comprida
8626	F	Solteiro(a)	4	Ilha Comprida
8627	F	Solteiro(a)	4	Registro
8629	F	Casado(a)	2	Miracatu
8630	F	Solteiro(a)	2	Miracatu
8634	F	Casado(a)	3	Cajati
8638	F	Casado(a)	1	Registro
8639	F	Casado(a)	4	Registro
8640	F	Casado(a)	4	Cajati
8644	M	Casado(a)	2	Cajati
8645	F	Casado(a)	1	Cajati
8647	F	Solteiro(a)	1	Miracatu
8649	M	Casado(a)	4	Iguape
8652	F	Casado(a)	1	Registro
8653	M	Solteiro(a)	3	Miracatu
8657	M	Solteiro(a)	2	Cajati
8658	F	Solteiro(a)	1	Registro
8659	M	Casado(a)	3	Cajati
8663	M	Solteiro(a)	5	Cajati
8665	M	Solteiro(a)	1	Cajati
8667	M	Casado(a)	3	Cajati
8668	F	Casado(a)	3	Cajati
8669	M	Casado(a)	4	Iguape
8670	M	Casado(a)	1	Registro
8682	F	Casado(a)	2	Cajati
8683	F	Solteiro(a)	3	Iguape
8684	F	Solteiro(a)	2	Registro
8685	M	Casado(a)	1	Iguape
8687	F	Solteiro(a)	2	Iguape
8688	F	Casado(a)	4	Registro
8689	F	Solteiro(a)	1	Ilha Comprida
8691	M	Solteiro(a)	3	Iguape
8692	M	Solteiro(a)	2	Cajati
8697	F	Solteiro(a)	5	Miracatu
8698	F	Solteiro(a)	5	Registro
8699	F	Casado(a)	2	Registro
8700	F	Solteiro(a)	5	Registro
8701	M	Casado(a)	3	Cajati
8704	F	Solteiro(a)	3	Iguape
8708	F	Casado(a)	1	Registro
8709	M	Casado(a)	1	Cajati
8710	M	Casado(a)	5	Registro
8713	F	Solteiro(a)	2	Registro
8717	F	Casado(a)	1	Cajati
8718	M	Solteiro(a)	4	Cajati
8723	M	Casado(a)	3	Registro
8724	M	Solteiro(a)	4	Cajati
8728	M	Casado(a)	2	Registro
8729	M	Casado(a)	4	Registro
8730	F	Casado(a)	1	Cajati
8731	F	Casado(a)	1	Miracatu
8734	F	Solteiro(a)	4	Cajati
8737	F	Casado(a)	2	Miracatu
8739	M	Casado(a)	1	Cajati
8742	M	Solteiro(a)	1	Miracatu
8745	M	Casado(a)	1	Cajati
8746	F	Solteiro(a)	3	Iguape
8747	F	Solteiro(a)	1	Cajati
8749	M	Solteiro(a)	2	Cajati
8751	F	Casado(a)	3	Registro
8752	F	Solteiro(a)	3	Iguape
8753	M	Solteiro(a)	1	Registro
8754	F	Solteiro(a)	2	Registro
8756	M	Casado(a)	1	Iguape
8757	F	Casado(a)	2	Registro
8758	M	Casado(a)	3	Cajati
8760	F	Solteiro(a)	4	Miracatu
8761	M	Solteiro(a)	4	Iguape
8765	M	Solteiro(a)	2	Cajati
8766	F	Casado(a)	2	Cajati
8767	F	Solteiro(a)	1	Iguape
8768	F	Solteiro(a)	1	Miracatu
8769	M	Casado(a)	3	Iguape
8770	M	Solteiro(a)	2	Ilha Comprida
8773	F	Casado(a)	3	Iguape
8775	F	Casado(a)	2	Registro
8777	M	Casado(a)	1	Cajati
8778	F	Solteiro(a)	4	Cajati
8782	F	Solteiro(a)	2	Cajati
8784	F	Solteiro(a)	2	Miracatu
8786	M	Casado(a)	2	Miracatu
8787	M	Solteiro(a)	1	Cajati
8793	M	Solteiro(a)	1	Cajati
8794	M	Solteiro(a)	4	Cajati
8797	M	Casado(a)	5	Miracatu
8803	F	Casado(a)	3	Ilha Comprida
8809	F	Casado(a)	4	Cajati
8810	M	Casado(a)	1	Cajati
8813	F	Casado(a)	3	Registro
8814	M	Casado(a)	2	Cajati
8815	F	Casado(a)	2	Registro
8816	F	Casado(a)	4	Cajati
8817	F	Solteiro(a)	2	Registro
8818	M	Solteiro(a)	2	Cajati
8821	F	Casado(a)	2	Iguape
8823	M	Solteiro(a)	2	Registro
8824	F	Solteiro(a)	3	Cajati
8825	M	Solteiro(a)	3	Registro
8827	M	Solteiro(a)	1	Registro
8830	F	Solteiro(a)	1	Ilha Comprida
8834	M	Casado(a)	2	Registro
8837	F	Solteiro(a)	4	Miracatu
8839	F	Casado(a)	3	Miracatu
8840	F	Solteiro(a)	1	Cajati
8841	M	Casado(a)	1	Cajati
8843	M	Solteiro(a)	1	Cajati
8844	F	Solteiro(a)	1	Cajati
8846	M	Solteiro(a)	1	Iguape
8849	M	Solteiro(a)	2	Miracatu
8850	F	Casado(a)	1	Miracatu
8851	M	Casado(a)	3	Cajati
8853	F	Casado(a)	4	Cajati
8854	F	Casado(a)	2	Ilha Comprida
8857	M	Casado(a)	1	Registro
8858	M	Casado(a)	3	Registro
8859	F	Solteiro(a)	4	Cajati
8860	M	Casado(a)	4	Cajati
8862	M	Solteiro(a)	1	Miracatu
8864	M	Casado(a)	4	Cajati
8865	M	Solteiro(a)	4	Iguape
8867	F	Casado(a)	3	Registro
8870	M	Solteiro(a)	1	Registro
8872	F	Solteiro(a)	2	Miracatu
8873	F	Solteiro(a)	3	Iguape
8875	M	Solteiro(a)	2	Registro
8877	M	Solteiro(a)	2	Registro
8878	M	Casado(a)	3	Ilha Comprida
8884	M	Solteiro(a)	1	Cajati
8887	F	Casado(a)	5	Cajati
8890	M	Solteiro(a)	1	Registro
8891	F	Solteiro(a)	2	Miracatu
8892	M	Solteiro(a)	1	Cajati
8893	M	Solteiro(a)	4	Cajati
8897	M	Solteiro(a)	5	Miracatu
8898	F	Casado(a)	1	Miracatu
8901	M	Casado(a)	1	Cajati
8902	M	Casado(a)	1	Miracatu
8904	F	Solteiro(a)	1	Registro
8907	F	Casado(a)	5	Miracatu
8908	F	Solteiro(a)	1	Ilha Comprida
8911	M	Casado(a)	2	Miracatu
8912	F	Solteiro(a)	2	Registro
8914	F	Casado(a)	1	Cajati
8915	M	Solteiro(a)	2	Miracatu
8916	M	Solteiro(a)	3	Miracatu
8919	M	Solteiro(a)	4	Cajati
8921	M	Solteiro(a)	4	Cajati
8923	F	Casado(a)	4	Miracatu
8926	M	Solteiro(a)	2	Cajati
8927	M	Solteiro(a)	3	Registro
8928	M	Casado(a)	1	Registro
8929	M	Casado(a)	5	Registro
8930	M	Casado(a)	1	Cajati
8932	M	Solteiro(a)	1	Registro
8933	M	Solteiro(a)	4	Registro
8935	M	Casado(a)	3	Cajati
8937	M	Casado(a)	1	Cajati
8942	M	Casado(a)	2	Registro
8943	F	Solteiro(a)	2	Iguape
8944	F	Solteiro(a)	3	Ilha Comprida
8945	F	Solteiro(a)	1	Iguape
8946	M	Solteiro(a)	2	Iguape
8947	M	Solteiro(a)	2	Miracatu
8952	M	Solteiro(a)	3	Iguape
8953	M	Solteiro(a)	3	Miracatu
8954	F	Solteiro(a)	3	Cajati
8960	M	Casado(a)	2	Miracatu
8963	M	Casado(a)	2	Cajati
8964	M	Casado(a)	4	Registro
8966	F	Solteiro(a)	3	Miracatu
8968	M	Solteiro(a)	3	Miracatu
8969	F	Solteiro(a)	2	Cajati
8970	F	Solteiro(a)	1	Ilha Comprida
8973	F	Solteiro(a)	1	Iguape
8975	F	Casado(a)	5	Cajati
8976	F	Casado(a)	1	Cajati
8984	F	Casado(a)	2	Registro
8989	F	Casado(a)	2	Registro
8991	F	Solteiro(a)	5	Registro
8992	F	Solteiro(a)	3	Cajati
8993	F	Casado(a)	3	Miracatu
8994	M	Casado(a)	5	Cajati
8995	F	Casado(a)	1	Iguape
8998	F	Casado(a)	1	Cajati
9004	M	Solteiro(a)	1	Iguape
9005	M	Casado(a)	1	Miracatu
9006	F	Casado(a)	1	Cajati
9010	M	Casado(a)	5	Registro
9013	M	Casado(a)	5	Miracatu
9014	F	Solteiro(a)	1	Cajati
9016	M	Casado(a)	2	Iguape
9017	F	Casado(a)	2	Cajati
9018	M	Casado(a)	2	Ilha Comprida
9019	M	Casado(a)	4	Registro
9020	M	Casado(a)	4	Cajati
9021	M	Solteiro(a)	3	Cajati
9025	F	Casado(a)	3	Cajati
9026	M	Solteiro(a)	2	Cajati
9027	M	Solteiro(a)	1	Cajati
9029	M	Solteiro(a)	1	Miracatu
9030	M	Solteiro(a)	1	Cajati
9032	F	Solteiro(a)	1	Cajati
9033	F	Casado(a)	3	Registro
9037	F	Casado(a)	1	Iguape
9038	M	Solteiro(a)	1	Registro
9039	M	Casado(a)	1	Cajati
9040	F	Solteiro(a)	5	Miracatu
9042	M	Casado(a)	4	Iguape
9044	M	Casado(a)	3	Cajati
9047	F	Solteiro(a)	3	Cajati
9048	F	Solteiro(a)	3	Ilha Comprida
9049	M	Solteiro(a)	1	Iguape
9050	M	Solteiro(a)	4	Miracatu
9055	F	Casado(a)	1	Registro
9057	M	Casado(a)	2	Miracatu
9058	M	Solteiro(a)	4	Miracatu
9059	M	Casado(a)	1	Registro
9061	M	Solteiro(a)	2	Cajati
9062	F	Solteiro(a)	4	Miracatu
9063	M	Casado(a)	1	Iguape
9064	F	Casado(a)	3	Cajati
9065	F	Casado(a)	4	Cajati
9067	F	Solteiro(a)	1	Registro
9068	M	Solteiro(a)	1	Cajati
9069	M	Solteiro(a)	1	Registro
9074	M	Solteiro(a)	1	Miracatu
9075	M	Solteiro(a)	1	Cajati
9076	F	Solteiro(a)	4	Registro
9078	F	Casado(a)	5	Ilha Comprida
9080	M	Solteiro(a)	2	Miracatu
9081	M	Casado(a)	2	Cajati
9085	M	Solteiro(a)	1	Cajati
9086	F	Casado(a)	1	Registro
9087	F	Solteiro(a)	5	Cajati
9088	F	Solteiro(a)	5	Cajati
9092	M	Casado(a)	1	Cajati
9093	M	Solteiro(a)	2	Registro
9095	F	Solteiro(a)	3	Registro
9097	F	Solteiro(a)	1	Miracatu
9098	F	Casado(a)	4	Miracatu
9099	M	Solteiro(a)	1	Miracatu
9101	M	Solteiro(a)	4	Cajati
9102	F	Casado(a)	2	Miracatu
9103	F	Solteiro(a)	1	Registro
9106	M	Casado(a)	3	Miracatu
9108	F	Casado(a)	1	Registro
9110	F	Casado(a)	3	Cajati
9111	F	Solteiro(a)	2	Cajati
9112	M	Casado(a)	1	Cajati
9115	F	Casado(a)	4	Miracatu
9116	M	Solteiro(a)	5	Miracatu
9119	M	Casado(a)	3	Registro
9123	M	Solteiro(a)	1	Miracatu
9125	M	Solteiro(a)	3	Cajati
9129	F	Solteiro(a)	1	Cajati
9130	M	Casado(a)	4	Miracatu
9134	M	Casado(a)	5	Iguape
9139	F	Solteiro(a)	5	Ilha Comprida
9141	M	Casado(a)	4	Registro
9142	M	Solteiro(a)	4	Registro
9143	F	Casado(a)	5	Registro
9144	M	Solteiro(a)	1	Cajati
9145	F	Casado(a)	1	Cajati
9149	M	Solteiro(a)	1	Iguape
9150	F	Casado(a)	1	Iguape
9157	F	Casado(a)	1	Registro
9159	F	Casado(a)	1	Cajati
9160	F	Solteiro(a)	1	Registro
9162	M	Casado(a)	3	Cajati
9163	F	Casado(a)	5	Cajati
9166	M	Casado(a)	1	Registro
9167	F	Solteiro(a)	5	Miracatu
9169	F	Casado(a)	5	Iguape
9171	F	Casado(a)	1	Cajati
9175	F	Solteiro(a)	2	Miracatu
9176	M	Solteiro(a)	4	Iguape
9178	M	Solteiro(a)	4	Ilha Comprida
9179	F	Casado(a)	4	Registro
9180	M	Solteiro(a)	4	Registro
9182	M	Solteiro(a)	2	Cajati
9184	M	Solteiro(a)	1	Miracatu
9187	M	Casado(a)	4	Cajati
9189	M	Solteiro(a)	2	Registro
9190	M	Casado(a)	3	Cajati
9191	M	Solteiro(a)	1	Iguape
9195	M	Casado(a)	3	Miracatu
9197	M	Casado(a)	1	Iguape
9198	M	Casado(a)	2	Registro
9199	F	Solteiro(a)	2	Ilha Comprida
9200	F	Solteiro(a)	4	Miracatu
9205	M	Casado(a)	4	Ilha Comprida
9206	M	Solteiro(a)	3	Cajati
9208	F	Solteiro(a)	5	Cajati
9209	F	Casado(a)	4	Cajati
9213	M	Solteiro(a)	3	Miracatu
9217	F	Solteiro(a)	5	Registro
9223	M	Casado(a)	4	Miracatu
9224	M	Solteiro(a)	4	Cajati
9225	F	Casado(a)	2	Miracatu
9226	F	Casado(a)	1	Registro
9227	F	Solteiro(a)	1	Registro
9228	F	Solteiro(a)	2	Cajati
9230	F	Solteiro(a)	3	Cajati
9231	F	Casado(a)	4	Miracatu
9233	M	Casado(a)	4	Miracatu
9234	F	Solteiro(a)	1	Miracatu
9235	M	Casado(a)	4	Registro
9236	M	Solteiro(a)	1	Cajati
9237	F	Solteiro(a)	4	Miracatu
9238	M	Solteiro(a)	2	Iguape
9239	M	Casado(a)	1	Cajati
9241	M	Solteiro(a)	1	Registro
9242	M	Casado(a)	4	Cajati
9243	M	Solteiro(a)	4	Registro
9244	M	Casado(a)	3	Registro
9247	M	Solteiro(a)	4	Cajati
9248	F	Solteiro(a)	2	Cajati
9249	F	Casado(a)	2	Registro
9251	M	Casado(a)	4	Miracatu
9252	M	Solteiro(a)	3	Registro
9253	F	Casado(a)	2	Ilha Comprida
9254	F	Casado(a)	4	Cajati
9256	F	Casado(a)	3	Cajati
9262	M	Casado(a)	3	Registro
9263	F	Casado(a)	2	Miracatu
9264	F	Casado(a)	4	Miracatu
9268	M	Casado(a)	2	Registro
9269	F	Casado(a)	2	Registro
9270	M	Casado(a)	4	Miracatu
9271	M	Casado(a)	5	Cajati
9272	F	Solteiro(a)	5	Cajati
9275	F	Solteiro(a)	2	Cajati
9276	F	Solteiro(a)	4	Cajati
9280	F	Solteiro(a)	1	Registro
9281	M	Solteiro(a)	2	Miracatu
9283	M	Casado(a)	2	Registro
9285	M	Casado(a)	1	Cajati
9286	M	Solteiro(a)	5	Cajati
9288	M	Casado(a)	4	Miracatu
9291	M	Solteiro(a)	3	Iguape
9292	M	Casado(a)	5	Iguape
9294	M	Solteiro(a)	1	Registro
9297	F	Casado(a)	1	Cajati
9300	M	Solteiro(a)	3	Cajati
9301	F	Casado(a)	5	Iguape
9302	M	Casado(a)	1	Ilha Comprida
9304	M	Solteiro(a)	4	Registro
